<DGen:>		<*>
<DeARailD>	<Today we will attack a major target: the railway station which is very important for the enemy's supply system. Heavy flak as well as fighters are to be expected. Be careful, and come home alive!\n>
<RuBRailR>	<The bombers are hitting a German rail junction. It's a major supply point for their troops stationed in the area. You can expect heavy Luftwaffe presence in the air, and probably more flak than you're used to. Stick to the bombers like glue. Attack the Germans in a dive, scare them off and return right back up to your position. Absolutely no dogfights! If I see any fancy maneuvering on anyone's gun camera I'll him you demoted to Private and recommend to star in the next VD Awareness film.\n>
<RuBRailD>	<The city is often bombed because it contains several important industrial targets. The Americans and especially the British at night often miss, and civilian casualties are high. Today, the Americans will try again and we will intercept! Keep an eye on the escorts, but your main objective as always is to destroy a bomber, at all costs!\n>
<DeBRailR>	<We are told to expect a Luftwaffe raid on the rail station there in the latest intelligence report we've just received. While in the past they've redefined the meaning of the word "intelligence" on multiple occasions, we still have to follow through with this report. Patrol the city airspace, and intercept any German planes you see.\n>
<DeBRailD>	<Our bomber pilots will make another rare day appearance and attack this railway station. Please keep them safe, and watch out for each other too.\n>

<RuADepotR>	<We're going to hit what intelligence believes to be a supply depot. What kind of supplies are stored there we are not told. In any case, light flak and no air opposition is expected. So go out there, drop your bombs on target so you don't have to go back there again, and get one mission closer to going home. Best of luck everyone.\n>
<RuADepotD>	<Another raid on this city, apparently. We will scramble to intercept these American sky bandits. Keep on attacking until you run out of ammo and try to avoid the escort fighters, if at all possible!\n>
<DeADepotR>	<Your priority target there is our supply depot. It's pretty much in the only warehouse complex in a very large area, so even Germans must eventually figure out we use it for storage. Patrol the area, destroy any Luftwaffe planes you see.\n>
<DeADepotD>	<Target for today is American supply depot. A very important target, so heavy resistance is to be expected, both from Flak and fighters. I expect some hits, Kameraden!\n>
<RuBDepotR>	<The bombers are going to bomb a major supply depot there. The losses the bombers suffered the last time we did an escort were absolutely unacceptable. Gentlemen, please remember that there are 10 men in every bomber. Every time you let a German get through to the bombers, you put at least 10 human lives at risk. You are the only hope of staying alive for those men! Do your best to get them home safe time.\n>
<RuBDepotD>	<The supply depot there is attracting enemy bombers like a magnet. At least some opportunity for us to shoot them down, I guess. Good luck!\n>
<DeBDepotR>	<The HQ decided to direct our efforts at protecting the supply depots in our rear. There is a rather high chance of a small-scale German strike in this sector, and by patrolling this area you'll be covering both our troop concentrations and the supply depots. Make sure you stay low enough for our flak to see your markings, or high enough for them to miss you. Stay focused, stay sharp! Score some kills gentlemen. Good luck.\n>
<DeBDepotD>	<Our bombers are striking the depot there. Since fighters are to be expected, we will fly escort.\n>

<RuAPortR>	<We will be attacking a German naval base. It's used by both civilian and military vessels, but mostly for the military purpose. Your primary targets will be any ships you can find, and the warehouse structures marked on your maps. Good luck!\n>
<RuAPortD>	<This port is an important base for our S-Boats and Midget submarines which conduct attacks on the invasion fleet. They have to be protected!\n>
<DeAPortR>	<For reasons I should not explain, our ports in the area are extremely important. The Germans can be seen flying over them almost daily. There are hundreds of men in those ports who directly rely on you to protect them, and tens of thousands of men in the field who need these ports to stay in the fight. Protect our ports gentlemen!\n>
<DeAPortD>	<Today we will try to attack one of the ports the enemy invasion fleet is using! This will be a dangerous mission. Lets try to get in, cause some damage and get out again very fast\n>
<RuBPortR>	<The bombers are hitting a German naval base. It's used by both civilian and military vessels, but mostly for the military purpose. You can expect heavy Luftwaffe presence in the air, and medium to heavy flak throughout the target area. Stay with the bombers and only engage the Germans that come in to attack. Good luck to all of you!\n>
<RuBPortD>	<The port there has been bombed ten times the last two days. so far damage has been limited, but we wont be that lucky forever. So we will try to intercept the next raid.\n>
<DeBPortR>	<For reasons I should not explain, our ports in the area are extremely important. The Germans can be seen flying over them almost daily. There are hundreds of men in those ports who directly rely on you to protect them, and tens of thousands of men in the field who need these ports to stay in the fight. Protect our ports gentlemen!\n>
<DeBPortD>	<The bombers are attempting to strike the ports of the enemy invasion fleet. We will escort them into that mess. Good luck!\n>

<RuAHQR>	<We have very reliable intelligence that a German field HQ was just set up there! It's a rare opportunity for us to strike the beast at the head. Stay in the area for as long as you have to, and wipe it all clean. Germans should not expect us so soon, and you should have a very high chance of killing some important officers and even generals. Do your best, really let them have it this time gentlemen! Good luck all of you.\n>
<RuAHQD>	<Apparently an American reconnaissance plane has discovered our field HQ there. While it is being evacuated, we will protect it.\n>
<DeAHQR>	<We're protecting the highest priority target today, an army field HQ. I can't mention the name of the four-star general who is working from there, but suffice it to say that if he is killed Hitler will personally drive to your barracks and kiss each one of you on the lips. Take this one very seriously gentlemen, this is probably the most important mission of your career. If you fail, your names will be listed in every history book for years to come. Annihilate any German plane that comes anywhere near the HQ.\n>
<DeAHQD>	<Our intelligence indicated the hectic ground activity there indicates an enemy Field HQ! A nice opportunity to cause some real damage! Be careful and watch out for fighters!\n>
<RuBHQR>	<The bombers are attacking a German field HQ. Light to none air opposition is expected, but flak should be heavy. If no Luftwaffe planes are seen after the bombers drop their eggs, feel free to leave them and clean up after them.\n>
<RuBHQD>	<Enemy reconnaissance has discovered our field headquarters in this area. We must protect it while it is being evacuated. Shoot down any enemy plane in the vicinity!\n>
<DeBHQR>	<You are protecting the airspace over the field HQ of an army intelligence unit. It's just relocated there, so chances of Germans deliberately targeting it are rather slim. However there is always a possibility of a German plane finding it by chance - and that's the possibility we should not allow to happen. Protect the field HQ and destroy any German planes you see.\n>
<DeBHQD>	<The bombers will be striking a prime target: the enemy field headquarters for this area! Since it is most likely well defended we will provide escort.\n>

<RuATroopR>	<Today we're going to do some real in your face fighting, real personal stuff. We're hitting German troop concentrations located in an open field. The troops stationed in the area is believe to be an SS division, all veterans from the Russian front. suppress any AAA first, and then you'll have plenty of chances to see the exact effects of .50 cals and bombs on a human body.\n>
<RuATroopD>	<A Panzer battalion has moved into position for a counterattack. The Americans will most likely attack the tanks before they can move. We will fly free hunt over their positions and intercept any enemy bomber.\n>
<DeATroopR>	<With the shortage of intact buildings in the area, a lot of our ground troops have to be stationed out in the fields. These locations become easy targets for the Luftwaffe. You'll patrol one such location today. The boys there have been bombed and strafed twice very recently, and it's really affecting morale. The sight of you flying overhead should really help them, both body and soul.\n>
<DeATroopD>	<Recon has discovered an American tank unit ready for an attack. We will strike them before they can move!\n>
<RuBTroopR>	<The bombers are carpet bombing a large area where German troops arriving from the rear are being processed and assembled. Stay with the bombers up until they drop their bombs, and then make a judgment call whether it is safe to leave them and come down to hurt the German some more. Good luck everyone, today's mission should be easier than the last.\n>
<RuBTroopD>	<The assembly point of a tank unit has been under air attack for some days. The frontline commanders demand air cover, otherwise they cannot launch counterattacks. So we will fly free hunt over their positions. Good Luck!\n>
<DeBTroopR>	<With the shortage of intact buildings in the area, a lot of our ground troops have to be stationed out in the fields. These locations become easy targets for the Luftwaffe. You'll patrol one such location today. The boys there have been bombed and strafed twice very recently, and it's really affecting morale. The sight of you flying overhead should really help them, both body and soul.\n>
<DeBTroopD>	<Our bombers are attacking an enemy assembly point. We will cover them. Take care of the bombers and watch out for enemy fighters. It is most important that the bombers make their run unmolested.\n>

<dbrDeEXCELLENT>	<Great Job, Kamerad. You set an example for the rest of the unit. Carry on like this and you will get a medal!>
<dbrDeEXCELLENT>	<A job well done. You prove to be one of the Gruppe's best pilots once again. You are an example for all pilots of our unit.>
<dbrDeEXCELLENT>	<The Fliegerführer just congratulated to this superb mission. If only all our missions would be so successful!>
<dbrDeGOOD>	<Your performance in this mission was good. We need more pilots like you.>
<dbrDeGOOD>	<Good show, you're becoming a really good pilot.>
<dbrDeGOOD>	<Good work! The Kommodore is very pleased with your actions.>
<dbrDeGOOD>	<You've done well. In those times, Germany could need more pilots like you.>
<dbrDeOK>	<Another mission accomplished. Now get some rest, tomorrow will be another busy day.>
<dbrDeOK>	<You completed yet another mission! It seems you're getting quite good at this.>
<dbrDeOK>	<A mission like many others. Maybe we'll have more excitement tomorrow.>
<dbrDeBAD>	<It was definitely not your best day, but at least you've survived.>
<dbrDeBAD>	<At least you survived, even if it was a missions gone horribly wrong.>
<dbrDeBAD>	<They pulled us through the grinder, but at least you've survived and can fight again.>

<dbrDeEXCELLENT(L)>	<Great Job, Kamerad. You set an example for the rest of the unit by fighting successfully while your comrades died around you. That's fighting spirit!>
<dbrDeEXCELLENT(L)>	<Despite great odds, you did a very good job. However, too many of our comrades failed to return.>
<dbrDeEXCELLENT(L)>	<The Wehrmacht report will mention your fine performance in this mission! What it won't mention are our heavy losses...>
<dbrDeGOOD(L)>	<Your performance in this mission was good, though as a whole, it was another disaster for us..>
<dbrDeGOOD(L)>	<Good show, you're becoming a really good pilot. You're apparently luckier than most of your comrades who didnt make it back..>
<dbrDeGOOD(L)>	<Good work! The Kommodore is very pleased with your actions but worried about the losses the Staffel took.>
<dbrDeGOOD(L)>	<You've done well, even in spite of the Staffel's heavy losses. In those times, Germany could need more pilots like you.>
<dbrDeOK(L)>	<We suffered heavily, yet accomplished our mission. You remaining pilots have to be ready for another mission tomorrow.>
<dbrDeOK(L)>	<After landing you suddenly realize how many great comrades you have lost this mission, a sad day for the Staffel.>
<dbrDeOK(L)>	<Last mission brought heavy losses again, as often during recent days. The air war is not what it used to be.>
<dbrDeBAD(L)>	<That was a disaster! We took heavy losses and archieved little. The Staffel is almost anihilated.>
<dbrDeBAD(L)>	<The staffel has been anihilated for little gain. You're one of the few survivors. It's your second birthday today.>
<dbrDeBAD(L)>	<They pulled us through the grinder, you can be lucky you returned alive! Many of your Kameraden didnt.>

<dbrDeEXCELLENT(V)>	<Great Job, Kamerad. You set an example for the rest of the unit. Carry on like this and you will get a medal!>
<dbrDeEXCELLENT(V)>	<A job well done. You prove to be one of the Gruppe's best pilots once again. You are an example for all pilots of our unit.>
<dbrDeEXCELLENT(V)>	<The Fliegerführer just congratulated to this superb mission. If only all our missions would be so successful!>
<dbrDeGOOD(V)>	<Your performance in this mission was good. We need more pilots like you.>
<dbrDeGOOD(V)>	<Good show, you're becoming a really good pilot. You right into that great unit.>
<dbrDeGOOD(V)>	<Good work! The Kommodore is very pleased with the actions of the Staffel.>
<dbrDeGOOD(V)>	<You've done well. In those times, Germany could need more pilots like you and your Comrades.>
<dbrDeOK(V)>	<Another mission accomplished. Now get some rest, tomorrow will be another busy day.>
<dbrDeOK(V)>	<You completed yet another mission, it seems your getting quite good at this..>
<dbrDeOK(V)>	<A mission like many others. Maybe we'll have more excitement tomorrow.>
<dbrDeBAD(V)>	<It was definitely not your best day. At least the Staffel came off quite good today.>
<dbrDeBAD(V)>	<At least you survived. Ask your fellow pilots how to fight successfully, they can teach you a lot. They did very well today.>
<dbrDeBAD(V)>	<Despite your screwing up, the Staffel did well today .>

<dbrDeEXCELLENT(A)>	<Great Job, Kameraden!. Carry on like this and you all will get a medal! And maybe even some leave...>
<dbrDeEXCELLENT(A)>	<The Wehrmacht report just mentioned our last fight! We can be really proud of our archievement!.>
<dbrDeEXCELLENT(A)>	<The Fliegerführer just congratulated to this superb mission. Unfortunately he's likely to expect such performance every time now...>
<dbrDeGOOD(A)>	<The Staffel really showed the Amis that we can still fight! You fit right into this great team we have!>
<dbrDeGOOD(A)>	<Good show, you're becoming a really good pilot. But dont get too cocky. We need team players here if we all want to survive!>
<dbrDeGOOD(A)>	<Good work! The Kommodore is very pleased with your actions. He's sending a few bottles of whine we "salvaged" during retreat>
<dbrDeGOOD(A)>	<You've done well. A war correspondent is waiting at the CP to interview the heroic fighter pilots. Please only drink after you told him your story!>
<dbrDeOK(A)>	<Another mission accomplished. In these times, such streaks of luck are getting rare>
<dbrDeOK(A)>	<You completed yet another mission, it seems your getting quite good at this. Maybe there's still hope.>
